,Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total)
1802,De'Aaron Fox,2020-21,17,0.401,17,0.882,4243
1803,Deni Avdija,2020-21,17,0.624,16,0.875,2724
1804,Andre Iguodala,2019-20,17,1.981,15,0.467,858
1805,Arinze Onuaku,2013-14,17,29.825,16,1.313,57
1806,Luka Doncic,2018-19,17,0.358,17,0.882,4754
1807,Jaylen Brown,2017-18,17,0.416,16,0.625,4083
1808,Jrue Holiday,2017-18,17,0.279,15,1.067,6103
1809,Richard Jefferson,2015-16,17,0.663,16,1.625,2563
1810,Stephen Curry,2020-21,17,0.368,17,0.941,4618
1811,Tony Snell,2019-20,17,0.528,17,1.353,3220
1812,Justin Holiday,2018-19,17,0.325,17,0.882,5237
1813,Trevor Ariza,2015-16,17,0.297,15,0.933,5725
1814,Kawhi Leonard,2015-16,17,0.368,17,0.765,4618
1815,T.J. Warren,2016-17,17,0.410,16,0.813,4149
1816,James Ennis III,2020-21,17,0.844,14,1.071,2014
1817,Paul George,2017-18,17,0.295,16,1.188,5757
1818,Jose Calderon,2013-14,17,0.354,17,0.765,4800
1819,Brandon Ingram,2017-18,17,0.414,15,0.933,4105
1820,Eric Gordon,2020-21,17,1.025,16,0.500,1659
1821,Isaiah Hicks,2018-19,17,26.154,17,0.824,65
1822,Nassir Little,2020-21,16,1.245,16,1.188,1285
1823,Kyle Korver,2016-17,16,0.455,11,0.727,3518
1824,Spencer Dinwiddie,2018-19,16,0.402,16,0.688,3977
1825,Will Barton,2015-16,16,0.343,12,0.750,4658
1826,Marcus Smart,2016-17,16,0.329,14,0.571,4856
1827,Kyle Lowry,2018-19,16,0.348,15,0.600,4594
1828,Kemba Walker,2018-19,16,0.275,16,1.188,5828
1829,Eric Gordon,2016-17,16,0.332,15,1.200,4813
1830,Gerald Wallace,2013-14,16,0.585,15,0.800,2733
1831,Rondae Hollis-Jefferson,2015-16,16,1.286,13,1.077,1244
1832,Mitch McGary,2015-16,16,10.596,15,1.063,151
1833,Vlatko Cancar,2020-21,16,2.685,15,0.933,596
1834,Travis Wear,2014-15,16,1.306,14,0.643,1225
1835,Sekou Doumbouya,2019-20,16,1.053,16,1.000,1519
1836,Devonte' Graham,2019-20,16,0.372,15,1.000,4306
1837,Josh Jackson,2020-21,16,0.500,15,0.333,3202
1838,Rodney Hood,2018-19,16,0.423,14,0.643,3784
1839,Ray Spalding,2020-21,16,39.024,14,0.933,41
1840,Victor Oladipo,2020-21,16,0.715,13,1.077,2237
1841,Cedi Osman,2018-19,16,0.326,15,0.600,4913
1842,Omri Casspi,2014-15,16,0.566,14,1.071,2829
1843,Devin Booker,2016-17,16,0.290,16,1.375,5509
1844,Kenrich Williams,2018-19,16,0.688,14,0.929,2327
1845,Bruno Caboclo,2017-18,16,7.960,13,0.692,201
1846,Shaun Livingston,2016-17,16,0.597,14,1.071,2678
1847,Kevin Durant,2014-15,16,0.872,12,0.167,1835
1848,Yuta Watanabe,2020-21,16,1.080,16,1.188,1481
1849,Isaac Okoro,2020-21,16,0.367,13,1.308,4359
1850,Chris McCullough,2016-17,16,10.127,14,1.286,158
1851,Kawhi Leonard,2019-20,16,0.420,16,1.000,3806
1852,Gerald Green,2018-19,16,0.534,14,1.143,2996
1853,Mike Scott,2016-17,16,4.167,14,0.571,384
1854,T.J. Warren,2017-18,16,0.361,13,0.538,4431
1855,Jarred Vanderbilt,2018-19,16,10.738,15,0.733,149
1856,Danuel House Jr.,2018-19,16,0.795,15,1.067,2012
1857,Collin Sexton,2018-19,16,0.305,15,1.600,5240
1858,Chandler Parsons,2017-18,16,1.177,13,1.077,1359
1859,Kevin Hervey,2019-20,16,14.035,14,0.714,114
1860,Damion Lee,2020-21,16,0.714,12,0.923,2241
1861,Mike Miller,2013-14,16,0.498,15,1.000,3214
1862,Bojan Bogdanovic,2017-18,16,0.325,16,0.688,4922
1863,Russell Westbrook,2018-19,16,0.287,13,1.000,5582
1864,Rodney Hood,2020-21,15,0.784,11,0.727,1913
1865,Dillon Brooks,2020-21,15,0.359,14,0.786,4180
1866,RJ Barrett,2020-21,15,0.299,13,0.857,5015
1867,Henry Ellenson,2020-21,15,18.293,13,0.786,82
1868,JR Smith,2017-18,15,0.330,13,0.692,4539
1869,Jalen Brunson,2020-21,15,0.439,15,1.267,3415
1870,Goran Dragic,2014-15,15,0.287,12,1.250,5229
1871,Brandon Ingram,2018-19,15,0.401,13,1.000,3742
1872,Rajon Rondo,2018-19,15,0.514,15,0.800,2917
1873,Wesley Johnson,2017-18,15,0.486,13,0.692,3087
1874,Davis Bertans,2020-21,15,0.475,12,0.750,3158
1875,Wesley Matthews,2017-18,15,0.356,12,0.917,4209
1876,Kawhi Leonard,2014-15,15,0.377,14,0.286,3980
1877,Austin Daye,2014-15,15,2.183,14,1.800,687
1878,Isaac Humphries,2018-19,15,11.811,14,1.214,127
1879,James Johnson,2015-16,15,0.863,13,1.231,1738
1880,Landry Shamet,2020-21,15,0.521,13,0.846,2881
1881,Evan Turner,2016-17,15,0.450,13,0.923,3334
1882,Torrey Craig,2018-19,15,0.495,12,1.167,3031
1883,Adreian Payne,2016-17,15,5.639,12,0.500,266
1884,Kent Bazemore,2016-17,15,0.378,14,1.000,3964
1885,Brandon Ingram,2019-20,15,0.332,15,0.467,4522
1886,Andre Iguodala,2013-14,15,0.373,15,0.533,4017
1887,Tyreke Evans,2014-15,15,0.294,14,0.643,5097
1888,Deron Williams,2016-17,15,0.484,14,0.857,3097
1889,Terence Davis,2020-21,15,0.674,14,0.571,2226
1890,Marcus Morris Sr.,2016-17,15,0.299,15,0.667,5021
1891,Eric Gordon,2019-20,15,0.678,15,0.933,2214
1892,Taurean Prince,2020-21,15,0.799,15,1.333,1878
1893,RJ Barrett,2019-20,15,0.428,14,1.214,3508
1894,Jonathan Isaac,2017-18,15,1.374,13,0.308,1092
1895,Kelly Oubre Jr.,2017-18,15,0.333,13,0.923,4511
1896,James Ennis III,2016-17,15,0.521,14,0.500,2881
1897,Robert Franks,2020-21,15,7.353,14,1.143,204
1898,Gerald Wallace,2014-15,15,2.688,13,0.231,558
1899,DeAndre' Bembry,2020-21,15,0.752,15,1.067,1995
1900,DeMar DeRozan,2013-14,15,0.268,13,0.462,5602
1901,Tony Snell,2016-17,15,0.329,13,0.846,4564
1902,Jordan Hill,2016-17,15,17.647,15,1.133,85
1903,JaMychal Green,2014-15,15,4.587,13,1.308,327
1904,Luke Babbitt,2014-15,15,0.939,13,0.769,1598
1905,Marcus Smart,2018-19,15,0.329,14,0.929,4564
1906,Adreian Payne,2017-18,15,18.519,12,0.917,81
1907,Spencer Dinwiddie,2017-18,15,0.329,11,1.455,4556
1908,Tyler Lydon,2018-19,15,7.853,13,1.000,191
1909,Lance Stephenson,2018-19,15,0.623,14,1.429,2409
1910,Jordan Clarkson,2016-17,15,0.306,14,1.071,4895
1911,Andrew Wiggins,2015-16,15,0.266,13,0.538,5647
1912,Bradley Beal,2017-18,15,0.252,14,0.714,5942
1913,Ricky Rubio,2020-21,14,0.374,14,1.143,3741
1914,JJ Redick,2018-19,14,0.282,14,1.214,4972
1915,Iman Shumpert,2016-17,14,0.362,11,1.000,3864
1916,Caris LeVert,2016-17,14,0.543,13,1.077,2580
1917,Patty Mills,2018-19,14,0.352,12,0.417,3976
1918,Alec Burks,2019-20,14,0.386,13,0.769,3625
1919,Nick Young,2017-18,14,0.490,14,1.143,2856
1920,Goran Dragic,2020-21,14,0.524,13,0.769,2672
1921,Damyean Dotson,2018-19,14,0.344,13,0.385,4065
1922,Josh Jackson,2017-18,14,0.342,13,0.846,4097
1923,Kyle Anderson,2018-19,14,0.557,13,0.846,2514
1924,Henry Ellenson,2019-20,14,41.176,10,0.100,34
1925,Josh Powell,2013-14,14,37.838,13,0.615,37
1926,DeMar DeRozan,2018-19,14,0.257,13,1.000,5440
1927,CJ Miles,2017-18,14,0.527,14,0.786,2658
1928,Marquese Chriss,2020-21,14,23.333,13,1.231,60
1929,Corey Brewer,2014-15,14,0.329,11,1.091,4258
1930,JR Smith,2013-14,14,0.311,14,1.000,4503
1931,Troy Brown Jr.,2018-19,14,0.930,11,1.000,1505
1932,De'Andre Hunter,2020-21,14,0.996,12,0.583,1406
1933,Danny Green,2019-20,14,0.396,14,0.571,3535
1934,Mychal Mulder,2020-21,14,0.858,12,1.500,1632
1935,Nik Stauskas,2016-17,14,0.318,14,0.786,4409
1936,Stephen Curry,2018-19,14,0.282,13,1.077,4971
1937,Andrew Wiggins,2016-17,14,0.232,13,1.769,6030
1938,Justin Anderson,2017-18,14,1.322,13,0.923,1059
1939,Paul George,2018-19,14,0.234,13,1.538,5971
1940,Tim Hardaway Jr.,2018-19,14,0.333,13,0.692,4198
1941,Vince Carter,2015-16,14,0.709,14,0.714,1974
1942,Kemba Walker,2013-14,14,0.284,12,0.833,4926
1943,Joe Harris,2018-19,14,0.291,13,1.154,4813
1944,Klay Thompson,2013-14,14,0.249,13,0.846,5618
1945,Eric Bledsoe,2018-19,14,0.289,12,0.917,4839
1946,Elfrid Payton,2016-17,14,0.288,12,0.667,4855
1947,Jamal Murray,2020-21,14,0.416,13,0.538,3365
1948,Tim Hardaway Jr.,2013-14,14,0.395,13,1.154,3545
1949,Caris LeVert,2020-21,14,0.440,13,1.308,3184
1950,Garrett Temple,2020-21,14,0.439,14,0.714,3186
1951,Amida Brimah,2020-21,14,21.875,12,0.917,64
1952,Treveon Graham,2019-20,14,0.712,12,1.250,1967
1953,Thon Maker,2020-21,14,9.333,12,1.250,150
1954,Kenrich Williams,2019-20,14,0.796,13,0.769,1759
1955,Tayshaun Prince,2014-15,14,0.530,12,0.750,2643
1956,Rodney Hood,2015-16,14,0.298,12,0.417,4702
1957,Justin Holiday,2016-17,14,0.431,12,0.583,3252
1958,Brad Wanamaker,2019-20,14,0.495,10,1.100,2827
1959,Terry Rozier,2019-20,13,0.311,13,1.154,4186
1960,Buddy Hield,2018-19,13,0.232,13,0.538,5595
1961,Lonzo Ball,2018-19,13,0.429,11,1.182,3032
1962,Justin Patton,2019-20,13,24.074,11,1.636,54
1963,Tayshaun Prince,2015-16,13,0.459,13,0.769,2830
1964,Danny Green,2018-19,13,0.284,12,0.500,4574
1965,Caris LeVert,2017-18,13,0.350,11,1.455,3713
1966,CJ Miles,2016-17,13,0.377,13,0.692,3450
1967,Kyle Singler,2015-16,13,0.656,9,0.444,1982
1968,Marco Belinelli,2017-18,13,0.334,13,0.846,3896
1969,Thabo Sefolosha,2015-16,13,0.366,12,1.750,3554
1970,Kevin Knox II,2018-19,13,0.294,12,1.333,4417
1971,Ricky Rubio,2019-20,13,0.312,12,1.083,4172
1972,Devin Booker,2018-19,13,0.278,13,1.154,4679
1973,Gabe Vincent,2020-21,13,1.004,12,1.083,1295
1974,Corey Brewer,2016-17,13,0.497,8,0.875,2615
1975,Patrick Beverley,2016-17,13,0.309,12,0.417,4209
1976,Danny Granger,2014-15,13,1.198,12,0.667,1085
1977,Khris Middleton,2019-20,13,0.329,12,0.667,3956
1978,Alan Anderson,2013-14,13,0.394,11,1.000,3301
1979,Goran Dragic,2019-20,13,0.387,11,0.818,3360
1980,Kawhi Leonard,2013-14,13,0.341,12,0.667,3808
1981,Cory Joseph,2020-21,13,0.436,12,1.000,2983
1982,Seth Curry,2016-17,13,0.341,11,0.636,3815
1983,Shaun Livingston,2015-16,13,0.425,13,1.538,3058
1984,Shaun Livingston,2014-15,13,0.445,12,0.500,2921
1985,Jeff Teague,2016-17,13,0.246,12,1.000,5281
1986,Mike Miller,2016-17,13,4.207,12,1.000,309
1987,Jonathon Simmons,2016-17,13,0.477,12,1.333,2728
1988,Cody Martin,2019-20,13,0.717,13,0.692,1812
1989,Raymond Felton,2015-16,13,0.302,11,0.727,4303
1990,DeMar DeRozan,2016-17,13,0.255,11,0.917,5098
1991,Malik Monk,2019-20,13,0.572,13,1.000,2272
1992,Jrue Holiday,2019-20,13,0.287,12,0.500,4523
1993,JaKarr Sampson,2017-18,13,1.955,11,0.273,665
1994,Jordan Poole,2019-20,13,0.490,12,0.750,2651
1995,P.J. Tucker,2013-14,13,0.262,12,0.750,4967
1996,Killian Tillie,2020-21,13,3.495,11,0.455,372
1997,Michael Carter-Williams,2014-15,13,0.308,12,0.917,4223
1998,Gary Trent Jr.,2020-21,13,0.355,12,1.417,3663
1999,Vlatko Cancar,2019-20,13,14.607,12,1.083,89
2000,Grayson Allen,2020-21,13,0.494,12,1.000,2629
2001,Justin Holiday,2017-18,13,0.280,11,1.000,4646
2002,DeMarre Carroll,2016-17,13,0.360,11,1.273,3614
2003,Danny Green,2015-16,13,0.327,9,0.667,3970
2004,Zhou Qi,2017-18,13,5.179,11,0.667,251
2005,Garrett Temple,2019-20,13,0.359,13,0.846,3623
2006,Deron Williams,2015-16,13,0.317,11,0.909,4100
2007,Dion Waiters,2018-19,13,0.573,11,0.727,2267
2008,Derrick White,2019-20,13,0.375,12,0.750,3468
2009,Joe Harris,2016-17,13,0.547,12,0.583,2375
2010,James Ennis III,2017-18,13,0.412,12,1.167,3158
2011,T.J. McConnell,2018-19,13,0.431,13,0.615,3014
2012,Kyrie Irving,2016-17,13,0.257,13,0.769,5049
2013,Russell Westbrook,2017-18,13,0.225,12,0.583,5786
2014,Victor Claver,2014-15,13,8.667,10,0.300,150
2015,Tony Bradley,2017-18,13,22.034,11,0.818,59
2016,Solomon Hill,2018-19,13,0.694,11,0.545,1872
2017,Devin Harris,2017-18,13,0.482,12,0.917,2698
2018,CJ Miles,2018-19,13,0.727,12,1.167,1789
2019,Martell Webster,2013-14,12,0.293,11,1.636,4099
2020,Kyrie Irving,2018-19,12,0.260,11,0.818,4616
2021,DeMarre Carroll,2019-20,12,1.939,12,0.917,619
2022,Pat Connaughton,2019-20,12,0.445,12,1.083,2696
2023,Justin Harper,2016-17,12,18.750,11,1.273,64
2024,Cameron Johnson,2019-20,12,0.466,12,1.333,2575
2025,Mario Chalmers,2014-15,12,0.272,12,1.000,4412
2026,Deonte Burton,2018-19,12,2.386,10,1.200,503
2027,Darius Garland,2020-21,12,0.333,11,0.545,3609
2028,Omri Casspi,2016-17,12,0.946,12,1.750,1269
2029,Kris Dunn,2018-19,12,0.433,10,0.900,2774
2030,Justise Winslow,2016-17,12,0.988,10,1.000,1215
2031,Andre Roberson,2015-16,12,0.384,12,1.500,3124
2032,Edmond Sumner,2020-21,12,0.649,9,0.889,1849
2033,Alize Johnson,2020-21,12,3.085,12,0.833,389
2034,Tomas Satoransky,2018-19,12,0.269,11,0.818,4456
2035,Jordan Clarkson,2017-18,12,0.310,11,0.545,3868
2036,Lou Williams,2019-20,12,0.304,11,1.273,3947
2037,Josh Hart,2017-18,12,0.402,12,1.167,2983
2038,Thabo Sefolosha,2016-17,12,0.375,9,0.222,3203
2039,Bogdan Bogdanovic,2018-19,12,0.294,11,1.182,4086
2040,Kent Bazemore,2015-16,12,0.285,11,0.727,4213
2041,Ja Morant,2020-21,12,0.280,10,1.500,4292
2042,Jarrett Jack,2014-15,12,0.278,12,0.000,4322
2043,Shaun Livingston,2013-14,12,0.331,12,1.250,3621
2044,James Jones,2015-16,12,1.353,11,0.818,887
2045,James Ennis III,2019-20,12,0.454,11,2.273,2643
2046,Khris Middleton,2015-16,12,0.214,12,0.750,5618
2047,Alex Caruso,2019-20,12,0.489,11,1.182,2452
2048,John Wall,2016-17,12,0.208,10,0.500,5771
2049,Evan Turner,2013-14,12,0.241,12,1.083,4972
2050,Dillon Brooks,2017-18,12,0.262,12,1.667,4588
2051,Timothe Luwawu-Cabarrot,2019-20,12,0.659,12,0.917,1820
2052,Kemba Walker,2016-17,12,0.222,10,0.500,5405
2053,Kemba Walker,2019-20,12,0.336,12,0.667,3574
2054,Keita Bates-Diop,2019-20,12,0.771,9,0.778,1557
2055,Matt Barnes,2014-15,12,0.267,11,0.364,4491
2056,Terrence Ross,2016-17,12,0.309,8,0.625,3888
2057,Reggie Bullock,2018-19,12,0.309,9,1.556,3878
2058,Solomon Jones,2013-14,12,7.186,9,1.111,167
2059,DeMar DeRozan,2017-18,12,0.218,12,0.833,5509
2060,Wes Iwundu,2017-18,12,0.595,11,1.091,2016
2061,Damian Lillard,2020-21,12,0.243,11,0.636,4940
2062,Michael Kidd-Gilchrist,2016-17,12,0.258,12,0.750,4648
2063,Omri Casspi,2017-18,12,0.783,11,1.273,1532
2064,Austin Rivers,2016-17,12,0.294,10,0.900,4079
2065,Marco Belinelli,2018-19,12,0.316,12,0.500,3796
2066,Cameron Bairstow,2014-15,12,9.836,12,0.250,122
2067,Norman Powell,2018-19,12,0.510,11,0.545,2353
2068,Wesley Matthews,2020-21,12,0.524,12,1.083,2290
2069,Justin Anderson,2018-19,12,1.176,11,0.727,1020
2070,Nassir Little,2019-20,12,0.998,11,1.364,1202
2071,Jrue Holiday,2016-17,12,0.271,12,1.000,4435
2072,Jaylen Hoard,2019-20,12,5.660,10,0.900,212
2073,Rajon Rondo,2015-16,12,0.229,11,1.818,5238
2074,Kelly Oubre Jr.,2016-17,12,0.369,11,0.182,3256
2075,JaKarr Sampson,2014-15,12,0.518,10,1.400,2317
2076,Joe Harris,2017-18,12,0.304,11,0.636,3947
2077,Jamal Murray,2017-18,12,0.235,10,1.100,5104
2078,Luka Doncic,2019-20,12,0.288,12,1.167,4164
2079,Bogdan Bogdanovic,2020-21,12,0.452,12,1.250,2654
2080,Nate Wolters,2013-14,12,0.492,12,1.000,2440
2081,Bojan Bogdanovic,2018-19,12,0.231,10,0.455,5203
2082,Tomas Satoransky,2017-18,12,0.368,10,0.500,3258
2083,Kyrie Irving,2014-15,12,0.231,10,0.500,5190
2084,Juancho Hernangomez,2020-21,12,0.643,12,0.583,1867
2085,Shabazz Muhammad,2016-17,11,0.368,10,1.000,2987
2086,Gabriel Deck,2020-21,11,2.511,11,1.000,438
2087,James Johnson,2013-14,11,0.603,8,1.250,1824
2088,Luka Samanic,2020-21,11,1.768,11,0.818,622
2089,Justin Anderson,2019-20,11,4.825,11,0.636,228
2090,Andrew Wiggins,2014-15,11,0.192,11,1.455,5723
2091,Spencer Dinwiddie,2016-17,11,0.409,10,0.300,2690
2092,Andris Biedrins,2013-14,11,12.644,9,0.444,87
2093,CJ McCollum,2019-20,11,0.209,11,0.818,5267
2094,John Salmons,2013-14,11,0.342,8,0.500,3217
2095,Norman Powell,2019-20,11,0.352,11,0.455,3127
2096,J.J. Barea,2017-18,11,0.348,10,2.000,3163
2097,Marcus Smart,2017-18,11,0.357,9,0.778,3084
2098,Goran Dragic,2016-17,11,0.227,10,1.400,4838
2099,Patty Mills,2016-17,11,0.313,9,1.222,3513
2100,Jarrod Uthoff,2019-20,11,10.280,9,0.500,107
2101,Kyle Korver,2018-19,11,0.401,10,0.800,2745
2102,Fred VanVleet,2018-19,11,0.308,11,0.818,3577
2103,Chris Paul,2020-21,11,0.248,10,0.400,4433
2104,Andre Iguodala,2015-16,11,0.307,9,1.000,3584
2105,Shaun Livingston,2017-18,11,0.477,11,0.727,2306
2106,David Nwaba,2017-18,11,0.328,11,0.727,3349
2107,Gary Harris,2017-18,11,0.238,10,0.800,4627
2108,Caris LeVert,2018-19,11,0.494,11,1.000,2225
2109,Josh Hart,2019-20,11,0.292,9,1.111,3766
2110,Brandon Knight,2015-16,11,0.290,11,1.000,3792
2111,Courtney Lee,2016-17,11,0.227,10,0.900,4849
2112,Rudy Gay,2013-14,11,0.227,8,1.750,4838
2113,Robert Covington,2018-19,11,0.446,10,0.900,2468
2114,Shai Gilgeous-Alexander,2019-20,11,0.222,10,1.100,4959
2115,Lonnie Walker IV,2020-21,11,0.353,11,0.818,3116
2116,Gordon Hayward,2013-14,11,0.207,10,0.900,5319
2117,Gerald Henderson,2016-17,11,0.325,9,0.667,3386
2118,D'Angelo Russell,2019-20,11,0.355,9,0.667,3097
2119,Lonzo Ball,2017-18,11,0.294,10,0.800,3747
2120,Chandler Hutchison,2019-20,11,0.978,11,0.818,1125
2121,Damian Lillard,2016-17,11,0.204,11,0.636,5388
2122,Josh Richardson,2019-20,11,0.319,10,0.700,3443
2123,Klay Thompson,2015-16,11,0.199,11,0.818,5534
2124,Anthony Tolliver,2020-21,11,5.263,8,0.625,209
2125,Metta World Peace,2016-17,11,3.448,11,1.273,319
2126,Mike Dunleavy,2013-14,11,0.228,11,1.455,4820
2127,Nicolas Batum,2016-17,11,0.212,11,0.909,5189
2128,Dewan Hernandez,2019-20,11,17.742,10,0.909,62
2129,Patrick Beverley,2020-21,11,0.662,10,1.300,1661
2130,Randy Foye,2016-17,11,0.410,11,1.273,2684
2131,Klay Thompson,2014-15,11,0.218,10,1.400,5043
2132,Isaiah Thomas,2015-16,11,0.206,9,0.667,5328
2133,Jrue Holiday,2020-21,11,0.272,11,0.818,4050
2134,Caris LeVert,2019-20,11,0.394,11,0.909,2790
2135,Danny Green,2014-15,11,0.245,11,0.909,4484
2136,Timothe Luwawu-Cabarrot,2018-19,11,0.786,9,1.000,1399
2137,Hollis Thompson,2014-15,11,0.311,10,1.300,3538
2138,Bol Bol,2020-21,11,3.116,11,1.091,353
2139,Tyreke Evans,2013-14,11,0.283,9,1.222,3882
2140,Josh Okogie,2020-21,11,0.434,10,0.900,2533
2141,Kendrick Nunn,2019-20,11,0.278,10,1.200,3958
2142,Royce O'Neale,2019-20,11,0.262,10,0.900,4199
2143,Danny Green,2016-17,11,0.323,8,0.625,3403
2144,T.J. McConnell,2020-21,11,0.290,10,0.900,3793
2145,Tony Snell,2020-21,11,0.551,8,0.625,1996
2146,Deron Williams,2013-14,11,0.282,9,1.222,3906
2147,James Anderson,2013-14,11,0.231,10,1.800,4752
2148,Eric Mika,2019-20,11,28.205,9,0.600,39
2149,Shane Larkin,2015-16,11,0.319,9,0.889,3452
2150,Tyrese Haliburton,2020-21,11,0.302,11,1.545,3638
2151,Kent Bazemore,2018-19,11,0.309,9,0.444,3557
2152,Taurean Prince,2016-17,11,0.554,10,1.100,1986
2153,Corey Brewer,2017-18,11,0.432,11,0.909,2545
2154,Lou Williams,2018-19,11,0.259,10,0.600,4246
2155,Evan Fournier,2020-21,11,0.421,11,1.182,2615
2156,Andre Roberson,2016-17,11,0.227,7,1.286,4838
2157,James Ennis III,2014-15,11,0.556,10,0.900,1980
2158,Jaylen Brown,2016-17,11,0.405,10,1.000,2716
2159,Monta Ellis,2014-15,10,0.186,9,0.778,5386
2160,Kevin Knox II,2020-21,10,1.074,9,1.222,931
2161,Sterling Brown,2019-20,10,0.601,7,0.286,1663
2162,Lance Thomas,2019-20,10,5.000,9,1.111,200
2163,Tim Hardaway Jr.,2020-21,10,0.251,10,0.800,3989
2164,D.J. Augustin,2016-17,10,0.331,9,0.778,3020
2165,Dwyane Wade,2015-16,10,0.227,9,1.000,4396
2166,Furkan Korkmaz,2020-21,10,0.458,10,0.600,2183
2167,Jimmy Butler,2017-18,10,0.236,10,0.600,4238
2168,Luke Kennard,2019-20,10,0.562,8,0.625,1778
2169,T.J. Warren,2019-20,10,0.223,9,0.667,4476
2170,Pat Connaughton,2018-19,10,0.371,8,1.250,2696
2171,Josh Richardson,2020-21,10,0.277,10,1.400,3605
2172,Dwyane Wade,2013-14,10,0.294,9,0.778,3403
2173,Nick Young,2016-17,10,0.315,9,0.778,3171
2174,Luke Ridnour,2013-14,10,0.468,9,1.000,2135
2175,Tyreke Evans,2017-18,10,0.320,10,0.900,3125
2176,Marco Belinelli,2014-15,10,0.371,10,1.300,2695
2177,Dennis Schroder,2020-21,10,0.250,10,1.100,3995
2178,Zach LaVine,2020-21,10,0.238,10,0.600,4207
2179,Doug McDermott,2017-18,10,0.288,9,0.778,3468
2180,Michael Kidd-Gilchrist,2019-20,10,1.767,7,1.143,566
2181,Matt Barnes,2013-14,10,0.288,8,0.625,3470
2182,Bruce Brown,2019-20,10,0.310,10,1.200,3224
2183,Iman Shumpert,2018-19,10,0.318,9,0.778,3144
2184,Marco Belinelli,2013-14,10,0.250,9,1.333,4000
2185,Avery Bradley,2015-16,10,0.196,8,1.375,5091
2186,John Wall,2013-14,10,0.173,10,1.000,5768
2187,Devin Robinson,2018-19,10,5.102,8,0.625,196
2188,Svi Mykhailiuk,2019-20,10,0.393,9,0.889,2543
2189,Kentavious Caldwell-Pope,2019-20,10,0.272,10,0.700,3683
2190,Jerian Grant,2016-17,10,0.499,10,0.200,2006
2191,Angel Delgado,2018-19,10,32.258,8,0.250,31
2192,Justin Jackson,2018-19,10,0.294,9,1.000,3405
2193,Alec Burks,2013-14,10,0.240,10,0.800,4162
2194,Omari Johnson,2017-18,10,6.757,9,0.889,148
2195,Marcus Thornton,2013-14,10,0.304,8,2.000,3285
2196,Royce O'Neale,2018-19,10,0.290,9,0.778,3452
2197,Francisco Garcia,2013-14,10,0.458,10,0.900,2183
2198,Grant Jerrett,2014-15,10,9.709,9,1.000,103
2199,Rudy Gay,2016-17,10,0.503,10,0.900,1990
2200,Ben McLemore,2020-21,10,0.526,9,0.444,1902
2201,Kentavious Caldwell-Pope,2017-18,10,0.196,9,0.222,5092
2202,Chris Paul,2019-20,10,0.223,10,0.600,4480
2203,JR Smith,2016-17,10,0.421,9,0.778,2373
2204,Michael Carter-Williams,2013-14,10,0.202,10,0.800,4951
2205,Patrick Beverley,2018-19,10,0.223,9,1.222,4481
2206,Trevor Ariza,2019-20,10,0.330,9,1.222,3029
2207,Allonzo Trier,2018-19,10,0.341,9,0.444,2932
2208,Corey Brewer,2018-19,10,0.965,9,0.333,1036
2209,Dion Waiters,2016-17,10,0.366,8,0.625,2735
2210,DeMarre Carroll,2013-14,10,0.218,9,0.667,4593
2211,Bogdan Bogdanovic,2019-20,10,0.280,10,1.000,3570
2212,Gerald Green,2017-18,10,0.536,9,1.111,1865
2213,Landry Shamet,2019-20,10,0.328,9,0.889,3047
2214,Stephen Curry,2016-17,10,0.180,10,0.500,5563
2215,Danny Green,2017-18,10,0.286,6,0.667,3492
2216,Malcolm Thomas,2013-14,10,8.130,9,0.500,123
2217,Khris Middleton,2018-19,10,0.196,10,0.700,5110
2218,Evan Fournier,2016-17,10,0.225,10,1.200,4443
2219,Ish Smith,2020-21,10,0.507,8,1.000,1972
2220,Evan Turner,2015-16,10,0.218,10,0.700,4587
2221,Isaiah Whitehead,2016-17,10,0.294,9,1.000,3398
2222,JJ Redick,2016-17,10,0.230,7,0.286,4347
2223,Donovan Mitchell,2019-20,10,0.206,10,1.400,4851
2224,Bradley Beal,2020-21,10,0.216,10,0.900,4638
2225,Jeff Teague,2019-20,10,0.324,10,1.100,3089
2226,Jordan Mickey,2015-16,10,8.850,8,1.250,113
2227,Jake Layman,2020-21,10,0.760,9,0.556,1316
2228,Hamidou Diallo,2020-21,10,0.399,9,1.111,2509
2229,Patrick Beverley,2019-20,10,0.358,9,1.222,2790
2230,Gerald Green,2014-15,10,0.346,10,1.300,2887
2231,Buddy Hield,2016-17,10,0.265,10,0.900,3775
2232,Andre Iguodala,2014-15,10,0.239,10,1.100,4188
2233,Josh Okogie,2019-20,10,0.299,10,1.000,3343
2234,Derrick White,2020-21,10,0.462,9,0.889,2163
2235,Arron Afflalo,2014-15,10,0.204,8,1.125,4905
2236,Jrue Holiday,2015-16,10,0.271,10,1.000,3690
2237,Ty Lawson,2014-15,10,0.187,10,1.400,5334
2238,Matthew Dellavedova,2016-17,10,0.257,10,0.500,3897
2239,Alize Johnson,2018-19,10,7.143,9,1.111,140
2240,Darren Collison,2015-16,10,0.222,10,0.900,4498
2241,Tim Hardaway Jr.,2019-20,10,0.234,10,0.200,4279
2242,Dillon Brooks,2019-20,10,0.223,10,0.600,4475
2243,Greivis Vasquez,2013-14,9,0.274,9,0.222,3280
2244,Kyle Lowry,2016-17,9,0.210,8,0.500,4294
